aggregate_id,migration_owner_session,producer_file,producer_symbol,producer_kind,origin,local_tables,write_operation,server_path,current_mechanism_before,capture_strategy_after,outbox_table,transaction_owner,mutation_id_source,organization_id_source,payload_version,operation_type,delete_policy,command_batch_strategy,attachment_strategy,legacy_compatibility_side_effect,remote_apply_exclusion,status,evidence
INVOICE,310,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt,persist,DOMAIN_COMMAND,LOCAL_MUTATION,invoices|invoice_items|financial_outbox|financial_inbox,COMMAND,invoices|invoice_items|financial_sync_apply_event_v1|financial_sync_pull_events_v1,financial_outbox/financial_inbox + legacy dirty invoice path,invoice owner Room transaction + FinancialOutboxWriter,financial_outbox,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt#persist,invoice writeId,trusted SessionReader / domain tenant,1,COMMAND,VOID_OR_REVERSE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt#persist
INVOICE,310,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt,persistVoid,DOMAIN_COMMAND,LOCAL_MUTATION,invoices|invoice_items|financial_outbox|financial_inbox,VOID,invoices|invoice_items|financial_sync_apply_event_v1|financial_sync_pull_events_v1,financial_outbox/financial_inbox + legacy dirty invoice path,void owner Room transaction + FinancialOutboxWriter,financial_outbox,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt#persistVoid,void writeId,trusted SessionReader / domain tenant,1,VOID,VOID_OR_REVERSE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/operations/invoice/DefaultInvoiceAtomicPersistenceCoordinator.kt#persistVoid
PAYMENT,310,data/operations/src/main/kotlin/com/verto/app/data/operations/payment/DefaultPaymentAtomicPersistenceCoordinator.kt,persist,DOMAIN_COMMAND,LOCAL_MUTATION,payments|payment_allocations|realized_fx_events|financial_outbox|financial_inbox,COMMAND,payments|payment_allocations|realized_fx_events|financial_sync_apply_event_v1,financial_outbox/financial_inbox + legacy payment path,payment owner Room transaction + FinancialOutboxWriter,financial_outbox,data/operations/src/main/kotlin/com/verto/app/data/operations/payment/DefaultPaymentAtomicPersistenceCoordinator.kt#persist,payment writeId,trusted SessionReader / domain tenant,1,COMMAND,VOID_OR_REVERSE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/operations/payment/DefaultPaymentAtomicPersistenceCoordinator.kt#persist
INVOICE,310,app/src/main/kotlin/com/verto/app/feature/invoice/bridge/InvoicePresentationBridge.kt,updateCommission,DOMAIN_COMMAND,LOCAL_MUTATION,invoices|invoice_items|financial_outbox|financial_inbox,UPSERT,invoices|invoice_items|financial_sync_apply_event_v1|financial_sync_pull_events_v1,financial_outbox/financial_inbox + legacy dirty invoice path,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/invoice/bridge/InvoicePresentationBridge.kt#updateCommission,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,NONE,NONE,draft-only field; posted mutation blocked by DAO,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/invoice/bridge/InvoicePresentationBridge.kt#updateCommission
INVOICE,310,data/operations/src/main/kotlin/com/verto/app/data/repository/InvoiceRepository.kt,deleteInvoiceById,DOMAIN_COMMAND,LOCAL_MUTATION,invoices|invoice_items|financial_outbox|financial_inbox,COMMAND,invoices|invoice_items|financial_sync_apply_event_v1|financial_sync_pull_events_v1,financial_outbox/financial_inbox + legacy dirty invoice path,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/InvoiceRepository.kt#deleteInvoiceById,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,VOID_OR_REVERSE,NONE,NONE,pendingInvoiceDeletion AFTER durable commit; posted hard delete blocked,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/InvoiceRepository.kt#deleteInvoiceById
CLIENT_CREDIT,310,app/src/main/kotlin/com/verto/app/feature/payment/bridge/PaymentAppAdapters.kt,RoomAdvanceCreditAdapter,DOMAIN_COMMAND,LOCAL_MUTATION,client_credits,COMMAND,client_credits,isDirty snapshot,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,feature/payment/src/main/kotlin/com/verto/app/feature/payment/application/BulkPaymentCoordinator.kt#allocate,credit.id,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,bulk payment transaction owner,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/payment/bridge/PaymentAppAdapters.kt#RoomAdvanceCreditAdapter; feature/payment/src/main/kotlin/com/verto/app/feature/payment/application/BulkPaymentCoordinator.kt#allocate transaction.inTransaction
CLIENT_CREDIT,310,app/src/main/kotlin/com/verto/app/feature/invoice/bridge/InvoiceReturnAppAdapters.kt,RoomInvoiceReturnCreditAdapter,DOMAIN_COMMAND,LOCAL_MUTATION,client_credits,COMMAND,client_credits,isDirty snapshot,invoice return aggregate + financial outbox is exact stronger command,financial_outbox,feature/invoice/src/main/kotlin/com/verto/app/feature/invoice/application/InvoiceReturnCoordinator.kt#create,return writeId,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,app/src/main/kotlin/com/verto/app/feature/invoice/bridge/InvoiceReturnAppAdapters.kt#RoomInvoiceReturnCreditAdapter
COMMISSION_PAYMENT,310,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt,pullCommissions,SERVER_DERIVED_PULL,REMOTE_APPLY,commission_payments,UPSERT,commission_payments,legacy direct/snapshot sync,NO_ENQUEUE_REMOTE_APPLY,NONE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt#pullCommissions,command/write identity or one-time UUID,server scoped organization,1,UPSERT,NO_CLIENT_DELETE,NONE,NONE,NONE,NO_CLIENT_DELETE; UI delete is fail-closed,REMOTE_APPLY_NO_ENQUEUE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncMisc.kt#pullCommissions
NOTIFICATION,308,data/network/src/main/kotlin/com/verto/app/data/sync/SyncNotifications.kt,pullNotifications,READ_ONLY_PULL,REMOTE_APPLY,notification cache / server-owned,UPSERT,get_my_notifications_cache,legacy direct/snapshot sync,NO_ENQUEUE_REMOTE_APPLY,NONE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncNotifications.kt#pullNotifications,command/write identity or one-time UUID,server scoped organization,1,UPSERT,SERVER_OWNED,NONE,NONE,NONE,server-owned notification pull only,REMOTE_APPLY_NO_ENQUEUE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncNotifications.kt#pullNotifications
OPTIMAL_VEHICLE,310,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt,OptimalOutboxSyncParticipant.syncOrganization,DOMAIN_COMMAND,LOCAL_MUTATION,optimal_vehicles|optimal_outbox,COMMAND,optimal_sync_change_log|optimal_apply_sync_operation_v2|optimal_pull_sync_changes,optimal_outbox bridge / server reference,existing Optimal durable outbox/lease/idempotency guard,optimal_outbox,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt#OptimalOutboxSyncParticipant.syncOrganization,optimal operation id,trusted SessionReader / domain tenant,1,COMMAND,SERVER_OWNED,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt#OptimalOutboxSyncParticipant.syncOrganization
OPTIMAL_MAINTENANCE,310,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/data/ContractGuardedOptimalOutboxEventExecutor.kt,MAINTENANCE_UPSERTED|execute,DOMAIN_COMMAND,LOCAL_MUTATION,optimal_maintenance_records|optimal_maintenance_images|optimal_outbox,COMMAND,optimal_sync_change_log|optimal_apply_sync_operation_v2|optimal_pull_sync_changes,optimal_outbox durable lease/idempotency guard,existing Optimal durable outbox/lease/idempotency guard,optimal_outbox,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/data/ContractGuardedOptimalOutboxEventExecutor.kt#MAINTENANCE_UPSERTED|execute,optimal operation id,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/data/ContractGuardedOptimalOutboxEventExecutor.kt#MAINTENANCE_UPSERTED|execute
OPTIMAL_FOLLOW_UP,310,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt,OptimalOutboxSyncParticipant.syncOrganization,DOMAIN_COMMAND,LOCAL_MUTATION,optimal_maintenance_follow_ups|optimal_outbox,COMMAND,optimal_sync_change_log|optimal_apply_sync_operation_v2|optimal_pull_sync_changes,optimal_outbox bridge / server reference,existing Optimal durable outbox/lease/idempotency guard,optimal_outbox,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt#OptimalOutboxSyncParticipant.syncOrganization,optimal operation id,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,NONE,NONE,NONE,N/A,PRESERVED_STRONGER_OUTBOX,feature/integration/optimal/src/main/kotlin/com/verto/app/feature/integration/optimal/application/OptimalOutboxSyncParticipant.kt#OptimalOutboxSyncParticipant.syncOrganization
COST_ALLOCATION,310,data/network/src/main/kotlin/com/verto/app/data/sync/SyncCash.kt,pullCostAllocations,REMOTE_PULL_APPLY,REMOTE_APPLY,cost_allocations,UPSERT_REMOTE,cost_allocations,server pull applies local rows,remote apply remains no-enqueue; dormant local repository API is exact-excluded,NONE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncCash.kt#pullCostAllocations,N/A,sync context organizationId,1,UPSERT,NO_CLIENT_DELETE,NONE,NONE,LEGACY_PULL_ONLY,explicit remote apply; unified enqueue forbidden,REMOTE_APPLY_NO_ENQUEUE,data/network/src/main/kotlin/com/verto/app/data/sync/SyncCash.kt#pullCostAllocations
PARTY_IDENTITY,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,clients,UPSERT,clients|verto_upsert_client_v1,party_sync_outbox + Party contract v2; legacy clients participant coexists,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,2,UPSERT,TOMBSTONE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
INVOICE,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,invoices|invoice_items|financial_outbox|financial_inbox,UPSERT,invoices|invoice_items|financial_sync_apply_event_v1|financial_sync_pull_events_v1,financial_outbox/financial_inbox + legacy dirty invoice path,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
PAYMENT,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,payments|payment_allocations|realized_fx_events|financial_outbox|financial_inbox,UPSERT,payments|payment_allocations|realized_fx_events|financial_sync_apply_event_v1,financial_outbox/financial_inbox + legacy payment path,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
EXPENSE,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,expenses,UPSERT,expenses,isDirty + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
NOTE,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,notes,UPSERT,notes,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
REMINDER,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,client_reminders,UPSERT,client_reminders,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
INVENTORY_ITEM,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,inventory_items,UPSERT,inventory_items|archive_inventory_item_v2,isDirty/archive + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,ARCHIVE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
INVENTORY_MOVEMENT,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,inventory_movements|inventory_stock_outbox,UPSERT,inventory_apply_commands_v2|inventory_pull_movements_v2|inventory_prepare_reconciliation_batch_v2,inventory_stock_outbox + revision cursor,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,NO_CLIENT_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
INVENTORY_UNIT,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,inventory_units,UPSERT,inventory_units,full snapshot + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
CATEGORY,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,categories,UPSERT,categories,full snapshot + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
ITEM_CATEGORY,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,item_categories,UPSERT,item_categories,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
PRICE_LIST,307,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,price_list_header|price_list_items,UPSERT,price_list_header|price_list_items,full snapshot + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,VERSIONED_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
CASH_REGISTER,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,cash_register,UPSERT,cash_register,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,NO_CLIENT_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
CASH_MOVEMENT,310,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt,restoreBackupData,IMPORT_TO_SYNC,LOCAL_MUTATION,cash_register_movements,UPSERT,cash_register_movements,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData,deterministic SHA-256-derived UUID from restore batch+aggregate+id,trusted SessionReader / domain tenant,1,UPSERT,NO_CLIENT_DELETE,deterministic backup checksum restore batch,NONE,clearAllData is device-local preparation; imported rows are captured,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/data/backup/BackupManager.kt#restoreBackupData
